,vertices,k_level_degree_node_1,k_level_degree_node_2,no_of_triangles_node_1,no_of_triangles_node_2,clique_number_node_1,clique_number_node_2,coreness_node_1,coreness_node_2,betweenness_node_1,betweenness_node_2,closeness_node_1,closeness_node_2,harmonic_node_1,harmonic_node_2,eigenvector_node_1,eigenvector_node_2,decay_node_1,decay_node_2,pagerank_node_1,pagerank_node_2,loc_clust_coef_node_1,loc_clust_coef_node_2,glob_clust_coef_node_1,glob_clust_coef_node_2,shannon_node_1,shannon_node_2,h_index_node_1,h_index_node_2,nbd_density_node_1,nbd_density_node_2,RWR_node_1,RWR_node_2,local_random_walk_node_1,local_random_walk_node_2,are_connected,common_triangles,common_neighbors,jaccard_index,sorenson_dice,hub_promoted,hub_depressed,leicht_holme_newman,resource_allocation,adamic_adar,pref_attachment,overlap_coeff,nbd_overlap,edge_connectivity,avg_commute_time,cosine_L+,L+,matrix_forest_index
420,"(16, 29)",2,4,1,3,3,4,2,3,0.0,0.0,1.0,0.8,1.0,0.875,0.9999999999999998,0.8608058531117034,2.0,3.0,0.3333333333333333,0.18740943487361136,1.0,1.0,1.0,0.7894736842105263,1.0,1.0,2,3,1.0,0.8,0.20955455761078315,0.19802855242404827,0.016784005444189665,0.026288537695114873,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.009378945786799665,-0.2018828097637356,-0.10578745959794433,0.0031629906052810172
421,"(16, 30)",2,4,1,0,3,4,2,3,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,0.9999999999999994,0.3240303992232691,2.0,3.0,0.3333333333333333,0.09036187746327481,1.0,0.0,1.0,0.8,1.0,1.0,2,4,1.0,0.7,0.20955455761078315,0.17961079871686048,0.016784005444189665,0.024590155248580117,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.010302435359385353,-0.15432145168170178,-0.07352114216374468,0.006135517246254685
422,"(16, 31)",2,6,1,0,3,3,2,2,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.3256900968625552,2.0,3.5,0.3333333333333333,0.06633646345585595,1.0,0.0,1.0,0.4090909090909091,1.0,1.0,2,3,1.0,0.4285714285714286,0.20955455761078315,0.2032003065530631,0.016784005444189665,0.0371580870691453,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,3,0.010843426854749726,-0.1802499190162199,-0.07507182123799831,0.007367926201745676
423,"(16, 32)",2,12,1,1,3,4,2,3,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.28344001531877455,2.0,7.0,0.3333333333333333,0.04444191880616045,1.0,1.0,1.0,0.3146853146853147,1.0,1.0,2,5,1.0,0.32051282051282054,0.20955455761078315,0.24486605346668006,0.016784005444189665,0.0716932260057545,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,3,0.011323438444950365,-0.28536378724541195,-0.09215087111358126,0.004605109833786522
424,"(16, 33)",2,17,1,3,3,4,2,3,0.0,0.0,1.0,0.5483870967741935,1.0,0.5882352941176471,1.0,0.3861110988338703,2.0,9.5,0.3333333333333333,0.04613850953818,1.0,1.0,1.0,0.2318181818181818,1.0,1.0,2,5,1.0,0.2091503267973856,0.20955455761078315,0.26763790586726305,0.016784005444189665,0.1009191823326258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,3,0.011792928542704273,-0.32367076430180625,-0.0880526153123369,0.005010289378188058
425,"(17, 18)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,0.9999999999999996,1.5,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.17022844065511863,0.1684877994002986,0.014558677209021497,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010617029066168427,-0.10761384786844773,-0.058661172032465195,0.00785756781721389
426,"(17, 19)",2,3,1,1,3,3,2,2,0.0,0.0,1.0,0.75,1.0,0.8333333333333333,0.9999999999999993,0.8546376797184615,1.5,2.0,0.3333333333333333,0.24592781858831045,1.0,1.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.17022844065511863,0.17045988174968588,0.014558677209021497,0.019604636325652788,0,0,2,0.4,0.5714285714285714,1.0,0.6666666666666666,0.3333333333333333,0.1736111111111111,0.8157933735356595,6,1.0,0.6666666666666666,3,0.014945629311708215,0.039431025453792894,0.01713512005570097,0.03010980546330266
427,"(17, 20)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.5,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.17022844065511863,0.1684877994002986,0.014558677209021497,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010617029066168425,-0.1076138478684479,-0.05866117203246529,0.007857567817213964
428,"(17, 21)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999997,0.9999999999999998,1.5,1.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.17022844065511863,0.17022844065511863,0.014558677209021497,0.014558677209021497,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.1736111111111111,0.8157933735356595,4,1.0,1.0,3,0.012820512820512818,0.08523582274723346,0.0465889596831475,0.03603194140053996
429,"(17, 22)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.17022844065511863,0.1684877994002986,0.014558677209021497,0.014535993997921253,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010617029066168428,-0.10761384786844742,-0.05866117203246504,0.007857567817213907
430,"(17, 23)",2,5,1,4,3,4,2,3,0.0,5.0,1.0,1.0,1.0,1.0,0.9999999999999996,1.0,1.5,3.5,0.3333333333333333,0.2728956222252333,1.0,0.4,1.0,0.6521739130434783,1.0,1.0,2,4,1.0,0.6,0.17022844065511863,0.20020911437206565,0.014558677209021497,0.03152251477667804,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,3,0.013812398359751841,-0.14931247197780587,-0.05708601853340341,0.00823707061677868
431,"(17, 24)",2,3,1,1,3,3,2,2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,2.5,0.3333333333333333,0.3667358671351006,1.0,0.3333333333333333,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.17022844065511863,0.2022836140869774,0.014558677209021497,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.011321924170652217,-0.11544130057441726,-0.058442173612318266,0.00803365180768891
432,"(17, 25)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,0.9999999999999997,0.46081112718911094,1.5,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.17022844065511863,0.2002794874276951,0.014558677209021497,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.011318285288249316,-0.12091968366949814,-0.06091570475075557,0.007563415206134761
433,"(17, 26)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999998,1.0,1.5,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.17022844065511863,0.17990499128576895,0.014558677209021497,0.015044038082725551,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.010030557602818374,-0.1145016507995384,-0.06559223688837587,0.0066804830233125265
434,"(17, 27)",2,4,1,0,3,3,2,2,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,0.9999999999999997,0.42681725548354565,1.5,3.0,0.3333333333333333,0.11205424409844297,1.0,0.0,1.0,0.375,1.0,1.0,2,3,1.0,0.5,0.17022844065511863,0.189371306343247,0.014558677209021497,0.025639767482847988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.013540164811371538,-0.11541519304947516,-0.04719189397965389,0.0105882536245492
435,"(17, 28)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.46081112718911055,1.5,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.17022844065511863,0.17463116736553083,0.014558677209021497,0.01957345946382851,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.01302426363606452,-0.08301568723317193,-0.03701551372451895,0.01266337102458753
436,"(17, 29)",2,4,1,3,3,4,2,3,0.0,0.0,1.0,0.8,1.0,0.875,1.0,0.8608058531117031,1.5,3.0,0.3333333333333333,0.18740943487361136,1.0,1.0,1.0,0.7894736842105263,1.0,1.0,2,3,1.0,0.8,0.17022844065511863,0.19802855242404827,0.014558677209021497,0.026288537695114873,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,3,0.012806586516528697,-0.14032176289029621,-0.06000014987167724,0.007698051418346605
437,"(17, 30)",2,4,1,0,3,4,2,3,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.32403039922326915,1.5,3.0,0.3333333333333333,0.09036187746327481,1.0,0.0,1.0,0.8,1.0,1.0,2,4,1.0,0.7,0.17022844065511863,0.17961079871686048,0.014558677209021497,0.024590155248580117,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.1111111111111111,0.45511961331341866,8,0.5,0.2,3,0.015036771693862168,-0.03796875351312748,-0.01476062478372087,0.020954271753988046
438,"(17, 31)",2,6,1,0,3,3,2,2,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.32569009686255496,1.5,3.5,0.3333333333333333,0.06633646345585595,1.0,0.0,1.0,0.4090909090909091,1.0,1.0,2,3,1.0,0.4285714285714286,0.17022844065511863,0.2032003065530631,0.014558677209021497,0.0371580870691453,0,0,1,0.1111111111111111,0.2,0.5,0.16666666666666666,0.08333333333333333,0.0625,0.36067376022224085,12,0.5,0.14285714285714285,3,0.015381224498201177,-0.11124479400821925,-0.03780715740066285,0.013982938400071719
439,"(17, 32)",2,12,1,1,3,4,2,3,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,0.9999999999999998,0.2834400153187747,1.5,7.0,0.3333333333333333,0.04444191880616045,1.0,1.0,1.0,0.3146853146853147,1.0,1.0,2,5,1.0,0.32051282051282054,0.17022844065511863,0.24486605346668006,0.014558677209021497,0.0716932260057545,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,3,0.01673913545255202,-0.17509184300845598,-0.046138020159855776,0.01122930580005077
440,"(17, 33)",2,17,1,3,3,4,2,3,0.0,0.0,1.0,0.5483870967741935,1.0,0.5882352941176471,0.9999999999999998,0.38611109883387,1.5,9.5,0.3333333333333333,0.04613850953818,1.0,1.0,1.0,0.2318181818181818,1.0,1.0,2,5,1.0,0.2091503267973856,0.17022844065511863,0.26763790586726305,0.014558677209021497,0.1009191823326258,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,0.0,0.0,3,0.01779906091885505,-0.1881740972492793,-0.04177255919919195,0.01234339765159095
441,"(18, 19)",2,3,1,1,3,3,2,2,0.0,0.0,1.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184615,2.0,2.0,0.3333333333333333,0.24592781858831045,1.0,1.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.17045988174968588,0.014535993997921253,0.019604636325652788,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.01371775740897931,-0.052459409725290874,-0.022734960274245642,0.01711420847703813
442,"(18, 20)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,0.9999999999999994,0.9999999999999998,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.012820512820512818,0.08025865673285876,0.043631102005135945,0.03278930020860047
443,"(18, 21)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,2.0,1.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17022844065511863,0.014535993997921253,0.014558677209021497,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,3,0.01061702906616841,-0.1076138478684495,-0.058661172032466166,0.007857567817213846
444,"(18, 22)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.1684877994002986,0.014535993997921253,0.014535993997921253,0,0,2,0.5,0.6666666666666666,1.0,1.0,0.5,0.14215686274509803,0.7553857282466059,4,1.0,1.0,3,0.012820512820512824,0.08025865673285915,0.04363110200513615,0.032789300208600373
445,"(18, 23)",2,5,1,4,3,4,2,3,0.0,5.0,1.0,1.0,1.0,1.0,0.9999999999999996,1.0,2.0,3.5,0.3333333333333333,0.2728956222252333,1.0,0.4,1.0,0.6521739130434783,1.0,1.0,2,4,1.0,0.6,0.1684877994002986,0.20020911437206565,0.014535993997921253,0.03152251477667804,0,0,2,0.2857142857142857,0.4444444444444444,1.0,0.4,0.2,0.14215686274509803,0.7553857282466059,10,0.4,0.4,3,0.01685764366587705,0.06627837104879757,0.02527127854764517,0.02774594485477417
446,"(18, 24)",2,3,1,1,3,3,2,2,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,0.3333333333333333,0.3667358671351006,1.0,0.3333333333333333,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2022836140869774,0.014535993997921253,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.012496947502909724,-0.013242884880819653,-0.006686047736445963,0.01528097362823985
447,"(18, 25)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.46081112718911116,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.2002794874276951,0.014535993997921253,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,3,0.012672629546653815,-0.003715181483326385,-0.00186652591573827,0.016568362317893714
448,"(18, 26)",2,2,1,1,3,3,2,2,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999998,2.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,2,2,1.0,1.0,0.1684877994002986,0.17990499128576895,0.014535993997921253,0.015044038082725551,0,0,1,0.2,0.3333333333333333,0.5,0.5,0.25,0.058823529411764705,0.35295612386476116,4,0.5,0.3333333333333333,3,0.011769172389699432,0.04785003483094944,0.02733661095759551,0.025038178411651832
449,"(18, 27)",2,4,1,0,3,3,2,2,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,0.9999999999999998,0.42681725548354604,2.0,3.0,0.3333333333333333,0.11205424409844297,1.0,0.0,1.0,0.375,1.0,1.0,2,3,1.0,0.5,0.1684877994002986,0.189371306343247,0.014535993997921253,0.025639767482847988,0,0,1,0.14285714285714285,0.25,0.5,0.25,0.125,0.058823529411764705,0.35295612386476116,8,0.25,0.2,3,0.015307662925498823,0.01469711162379614,0.005993191264813752,0.0213090014065049
450,"(18, 28)",2,3,1,0,3,3,2,2,0.0,0.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.4608111271891108,2.0,2.5,0.3333333333333333,0.1414084956882785,1.0,0.0,1.0,0.6,1.0,1.0,2,3,1.0,0.6666666666666666,0.1684877994002986,0.17463116736553083,0.014535993997921253,0.01957345946382851,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.014240412271272028,0.007956692236476274,0.0035381634651748635,0.0216911548345178
451,"(18, 29)",2,4,1,3,3,4,2,3,0.0,0.0,1.0,0.8,1.0,0.875,1.0,0.8608058531117034,2.0,3.0,0.3333333333333333,0.18740943487361136,1.0,1.0,1.0,0.7894736842105263,1.0,1.0,2,3,1.0,0.8,0.1684877994002986,0.19802855242404827,0.014535993997921253,0.026288537695114873,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.14215686274509803,0.7553857282466059,8,0.5,0.5,3,0.015863158092853945,0.08200037733398916,0.034967523378878144,0.030230404778445404
452,"(18, 30)",2,4,1,0,3,4,2,3,0.0,0.0,1.0,0.5714285714285714,1.0,0.625,1.0,0.32403039922326904,2.0,3.0,0.3333333333333333,0.09036187746327481,1.0,0.0,1.0,0.8,1.0,1.0,2,4,1.0,0.7,0.1684877994002986,0.17961079871686048,0.014535993997921253,0.024590155248580117,0,0,2,0.3333333333333333,0.5,1.0,0.5,0.25,0.14215686274509803,0.7553857282466059,8,0.5,0.5,3,0.01620042661611441,0.037093747582876486,0.014381388985891315,0.02739858146952067
453,"(18, 31)",2,6,1,0,3,3,2,2,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.3256900968625549,2.0,3.5,0.3333333333333333,0.06633646345585595,1.0,0.0,1.0,0.4090909090909091,1.0,1.0,2,3,1.0,0.4285714285714286,0.1684877994002986,0.2032003065530631,0.014535993997921253,0.0371580870691453,0,0,2,0.25,0.4,1.0,0.3333333333333333,0.16666666666666666,0.14215686274509803,0.7553857282466059,12,0.3333333333333333,0.3333333333333333,3,0.017220508338949024,0.015421719770425548,0.005226956147468537,0.023246530788560604
454,"(18, 32)",2,12,1,1,3,4,2,3,0.0,0.0,1.0,0.5454545454545454,1.0,0.5833333333333333,1.0,0.2834400153187744,2.0,7.0,0.3333333333333333,0.04444191880616045,1.0,1.0,1.0,0.3146853146853147,1.0,1.0,2,5,1.0,0.32051282051282054,0.1684877994002986,0.24486605346668006,0.014535993997921253,0.0716932260057545,1,1,3,0.23076923076923078,0.375,0.5,0.08333333333333333,0.041666666666666664,0.058823529411764705,0.35295612386476116,24,0.08333333333333333,0.2727272727272727,2,0.023938803072912237,0.25707060290968997,0.06755650547395921,0.05348377016929068
455,"(18, 33)",2,17,1,3,3,4,2,3,0.0,0.0,1.0,0.5483870967741935,1.0,0.5882352941176471,1.0,0.38611109883387024,2.0,9.5,0.3333333333333333,0.04613850953818,1.0,1.0,1.0,0.2318181818181818,1.0,1.0,2,5,1.0,0.2091503267973856,0.1684877994002986,0.26763790586726305,0.014535993997921253,0.1009191823326258,1,1,3,0.16666666666666666,0.2857142857142857,0.5,0.058823529411764705,0.029411764705882353,0.08333333333333333,0.40242960438184466,34,0.058823529411764705,0.1875,1,0.02393880307291223,0.2218620220305085,0.04911746324219526,0.044884130456510324
456,"(19, 20)",3,2,1,1,3,3,2,2,0.0,0.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184616,1.0,2.0,2.0,0.24592781858831045,0.3333333333333333,1.0,1.0,0.6,1.0,1.0,1.0,3,2,0.6666666666666666,1.0,0.17045988174968588,0.1684877994002986,0.019604636325652788,0.014535993997921253,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.013717757408979328,-0.05245940972528928,-0.02273496027424495,0.017114208477038057
457,"(19, 21)",3,2,1,1,3,3,2,2,0.0,0.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184615,0.9999999999999998,2.0,1.5,0.24592781858831045,0.3333333333333333,1.0,1.0,0.6,1.0,1.0,1.0,3,2,0.6666666666666666,1.0,0.17045988174968588,0.17022844065511863,0.019604636325652788,0.014558677209021497,0,0,2,0.4,0.5714285714285714,1.0,0.6666666666666666,0.3333333333333333,0.1736111111111111,0.8157933735356595,6,1.0,0.6666666666666666,3,0.014945629311708206,0.039431025453792255,0.01713512005570069,0.03010980546330265
458,"(19, 22)",3,2,1,1,3,3,2,2,0.0,0.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184615,1.0,2.0,2.0,0.24592781858831045,0.3333333333333333,1.0,1.0,0.6,1.0,1.0,1.0,3,2,0.6666666666666666,1.0,0.17045988174968588,0.1684877994002986,0.019604636325652788,0.014535993997921253,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.013717757408979328,-0.05245940972528926,-0.022734960274244945,0.01711420847703801
459,"(19, 23)",3,5,1,4,3,4,2,3,0.0,5.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184615,1.0,2.0,3.5,0.24592781858831045,0.2728956222252333,1.0,0.4,0.6,0.6521739130434783,1.0,1.0,3,4,0.6666666666666666,0.6,0.17045988174968588,0.20020911437206565,0.019604636325652788,0.03152251477667804,0,0,1,0.1111111111111111,0.2,0.3333333333333333,0.2,0.06666666666666667,0.058823529411764705,0.35295612386476116,15,0.3333333333333333,0.14285714285714285,4,0.01929214497126981,-0.0849221725227953,-0.02581326793429858,0.01617570919208916
460,"(19, 24)",3,3,1,1,3,3,2,2,0.0,2.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184618,1.0,2.0,2.5,0.24592781858831045,0.3667358671351006,1.0,0.3333333333333333,0.6,0.6,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,0.17045988174968588,0.2022836140869774,0.019604636325652788,0.021076033559222822,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,4,0.014466238327284858,-0.0892659291128055,-0.03592850145034635,0.011978409986713116
461,"(19, 25)",3,3,1,0,3,3,2,2,0.0,0.0,0.75,0.6,0.8333333333333333,0.6666666666666666,0.8546376797184616,0.46081112718911077,2.0,2.5,0.24592781858831045,0.1414084956882785,1.0,0.0,0.6,0.6,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,0.17045988174968588,0.2002794874276951,0.019604636325652788,0.021006197394493005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,4,0.014515108314232228,-0.09170181209762297,-0.03672809584814623,0.011788232903342381
462,"(19, 26)",3,2,1,1,3,3,2,2,0.0,0.0,0.75,1.0,0.8333333333333333,1.0,0.8546376797184613,0.9999999999999998,2.0,2.0,0.24592781858831045,0.3333333333333333,1.0,1.0,0.6,1.0,1.0,1.0,3,2,0.6666666666666666,1.0,0.17045988174968588,0.17990499128576895,0.019604636325652788,0.015044038082725551,0,0,1,0.16666666666666666,0.2857142857142857,0.5,0.3333333333333333,0.16666666666666666,0.058823529411764705,0.35295612386476116,6,0.3333333333333333,0.25,3,0.012854903814437093,-0.05649630398010701,-0.025730543244241767,0.01646567642247605
463,"(19, 27)",3,4,1,0,3,3,2,2,0.0,0.0,0.75,0.5714285714285714,0.8333333333333333,0.625,0.8546376797184615,0.4268172554835461,2.0,3.0,0.24592781858831045,0.11205424409844297,1.0,0.0,0.6,0.375,1.0,1.0,3,3,0.6666666666666666,0.5,0.17045988174968588,0.189371306343247,0.019604636325652788,0.025639767482847988,0,0,1,0.125,0.2222222222222222,0.3333333333333333,0.25,0.08333333333333333,0.058823529411764705,0.35295612386476116,12,0.3333333333333333,0.16666666666666666,4,0.018404436077651784,-0.06956676951045311,-0.022614890343099037,0.017126594608942662
464,"(19, 28)",3,3,1,0,3,3,2,2,0.0,0.0,0.75,0.6,0.8333333333333333,0.6666666666666666,0.8546376797184617,0.46081112718911066,2.0,2.5,0.24592781858831045,0.1414084956882785,1.0,0.0,0.6,0.6,1.0,1.0,3,3,0.6666666666666666,0.6666666666666666,0.17045988174968588,0.17463116736553083,0.019604636325652788,0.01957345946382851,0,0,1,0.14285714285714285,0.25,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.058823529411764705,0.35295612386476116,9,0.3333333333333333,0.2,4,0.01730023857590426,-0.044898005949784624,-0.015916181813887438,0.01911941657511958
465,"(19, 29)",3,4,1,3,3,4,2,3,0.0,0.0,0.75,0.8,0.8333333333333333,0.875,0.854637679718462,0.8608058531117031,2.0,3.0,0.24592781858831045,0.18740943487361136,1.0,1.0,0.6,0.7894736842105263,1.0,1.0,3,3,0.6666666666666666,0.8,0.17045988174968588,0.19802855242404827,0.019604636325652788,0.026288537695114873,0,0,1,0.125,0.2222222222222222,0.3333333333333333,0.25,0.08333333333333333,0.058823529411764705,0.35295612386476116,12,0.3333333333333333,0.16666666666666666,4,0.01759859244365171,-0.0713440388377555,-0.024253432931757673,0.0167968022091359
466,"(19, 30)",3,4,1,0,3,4,2,3,0.0,0.0,0.75,0.5714285714285714,0.8333333333333333,0.625,0.854637679718461,0.324030399223269,2.0,3.0,0.24592781858831045,0.09036187746327481,1.0,0.0,0.6,0.8,1.0,1.0,3,4,0.6666666666666666,0.7,0.17045988174968588,0.17961079871686048,0.019604636325652788,0.024590155248580117,0,0,2,0.2857142857142857,0.4444444444444444,0.6666666666666666,0.5,0.16666666666666666,0.16993464052287582,0.8080757371781798,12,0.6666666666666666,0.4,4,0.02048943741428126,-0.006020022346626946,-0.0018606501781657917,0.025256499739187876
467,"(19, 31)",3,6,1,0,3,3,2,2,0.0,0.0,0.75,0.5454545454545454,0.8333333333333333,0.5833333333333333,0.8546376797184613,0.3256900968625549,2.0,3.5,0.24592781858831045,0.06633646345585595,1.0,0.0,0.6,0.4090909090909091,1.0,1.0,3,3,0.6666666666666666,0.4285714285714286,0.17045988174968588,0.2032003065530631,0.019604636325652788,0.0371580870691453,0,0,2,0.2222222222222222,0.36363636363636365,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.1213235294117647,0.713629884087002,18,0.6666666666666666,0.2857142857142857,4,0.02155190764719433,-0.07043255272463411,-0.01903075345391146,0.018998812434567434
468,"(19, 32)",3,12,1,1,3,4,2,3,0.0,0.0,0.75,0.5454545454545454,0.8333333333333333,0.5833333333333333,0.8546376797184612,0.2834400153187743,2.0,7.0,0.24592781858831045,0.04444191880616045,1.0,1.0,0.6,0.3146853146853147,1.0,1.0,3,5,0.6666666666666666,0.32051282051282054,0.17045988174968588,0.24486605346668006,0.019604636325652788,0.0716932260057545,0,0,1,0.0625,0.11764705882352941,0.3333333333333333,0.08333333333333333,0.027777777777777776,0.058823529411764705,0.35295612386476116,36,0.3333333333333333,0.07142857142857142,4,0.025185098754942268,-0.08717127993021884,-0.01826226699176381,0.018742398372821604
